# Halofit, Smith 
#  k, P(k)
1.679849999999999849e-05 4.011809999999999832e+01
1.690879999999999979e-05 4.037230000000000274e+01
1.701989999999999946e-05 4.062819999999999965e+01
1.713170000000000065e-05 4.088569999999999993e+01
1.724430000000000022e-05 4.114500000000000313e+01
1.735760000000000132e-05 4.140590000000000259e+01
1.747160000000000057e-05 4.166830000000000211e+01
1.758640000000000157e-05 4.193240000000000123e+01
1.770200000000000094e-05 4.219839999999999947e+01
1.781829999999999845e-05 4.246589999999999776e+01
1.793530000000000089e-05 4.273499999999999943e+01
1.805319999999999852e-05 4.300599999999999312e+01
1.817180000000000108e-05 4.327859999999999729e+01
1.829119999999999862e-05 4.355299999999999727e+01
1.841130000000000108e-05 4.382889999999999731e+01
1.853229999999999873e-05 4.410690000000001021e+01
1.865410000000000153e-05 4.438660000000000139e+01
1.877659999999999909e-05 4.466779999999999973e+01
1.889999999999999862e-05 4.495100000000000051e+01
1.902409999999999968e-05 4.523579999999999757e+01
1.914909999999999933e-05 4.552259999999999707e+01
1.927490000000000073e-05 4.581099999999999994e+01
1.940160000000000072e-05 4.610159999999999769e+01
1.952899999999999886e-05 4.639359999999999218e+01
1.965739999999999919e-05 4.668789999999999907e+01
1.978650000000000105e-05 4.698380000000000223e+01
1.991650000000000150e-05 4.728150000000000119e+01
2.004730000000000032e-05 4.758109999999999928e+01
2.017910000000000133e-05 4.788300000000000267e+01
2.031160000000000048e-05 4.818619999999999948e+01
2.044509999999999844e-05 4.849180000000000490e+01
2.057940000000000154e-05 4.879919999999999902e+01
2.071459999999999984e-05 4.910849999999999937e+01
2.085070000000000011e-05 4.941989999999999839e+01
2.098769999999999897e-05 4.973320000000000363e+01
2.112559999999999980e-05 5.004849999999999710e+01
2.126439999999999922e-05 5.036560000000000059e+01
2.140410000000000061e-05 5.068500000000000227e+01
2.154470000000000059e-05 5.100629999999999598e+01
2.168629999999999937e-05 5.132970000000000255e+01
2.182869999999999990e-05 5.165490000000000492e+01
2.197219999999999946e-05 5.198259999999999081e+01
2.211650000000000077e-05 5.231199999999999761e+01
2.226180000000000089e-05 5.264359999999999218e+01
2.240809999999999981e-05 5.297740000000000293e+01
2.255530000000000070e-05 5.331320000000000192e+01
2.270350000000000040e-05 5.365120000000000999e+01
2.285259999999999868e-05 5.399119999999999919e+01
2.300279999999999938e-05 5.433359999999999701e+01
2.315389999999999866e-05 5.467799999999999727e+01
2.330600000000000014e-05 5.502449999999999619e+01
2.345920000000000064e-05 5.537349999999999284e+01
2.361329999999999972e-05 5.572449999999999903e+01
2.376840000000000100e-05 5.607770000000000721e+01
2.392460000000000130e-05 5.643330000000000268e+01
2.408180000000000040e-05 5.679099999999999682e+01
2.423999999999999831e-05 5.715100000000001046e+01
2.439919999999999841e-05 5.751319999999999766e+01
2.455950000000000093e-05 5.787780000000000058e+01
2.472089999999999908e-05 5.824479999999999791e+01
2.488329999999999942e-05 5.861399999999999721e+01
2.504679999999999878e-05 5.898559999999999803e+01
2.521140000000000056e-05 5.935960000000000747e+01
2.537700000000000115e-05 5.973579999999999757e+01
2.554370000000000075e-05 6.011449999999999960e+01
2.571149999999999938e-05 6.049550000000000693e+01
2.588050000000000065e-05 6.087919999999999732e+01
2.605050000000000071e-05 6.126500000000000057e+01
2.622170000000000002e-05 6.165350000000000108e+01
2.639390000000000152e-05 6.204429999999999978e+01
2.656729999999999888e-05 6.243760000000000332e+01
2.674189999999999887e-05 6.283350000000000080e+01
2.691760000000000127e-05 6.323190000000001021e+01
2.709439999999999931e-05 6.363250000000000028e+01
2.727239999999999997e-05 6.403579999999999472e+01
2.745159999999999988e-05 6.444180000000000064e+01
2.763199999999999904e-05 6.485039999999999338e+01
2.781350000000000060e-05 6.526149999999999807e+01
2.799630000000000163e-05 6.567529999999999291e+01
2.818020000000000168e-05 6.609139999999999304e+01
2.836530000000000098e-05 6.651030000000000086e+01
2.855169999999999974e-05 6.693200000000000216e+01
2.873930000000000112e-05 6.735620000000000118e+01
2.892809999999999837e-05 6.778319999999999368e+01
2.911810000000000163e-05 6.821259999999999479e+01
2.930950000000000119e-05 6.864530000000002019e+01
2.950199999999999977e-05 6.908029999999999404e+01
2.969580000000000120e-05 6.951800000000000068e+01
2.989089999999999870e-05 6.995869999999999322e+01
3.008729999999999906e-05 7.040219999999999345e+01
3.028499999999999888e-05 7.084839999999999804e+01
3.048400000000000155e-05 7.129760000000000275e+01
3.068430000000000029e-05 7.174970000000000425e+01
3.088590000000000188e-05 7.220449999999999591e+01
3.108879999999999955e-05 7.266219999999999857e+01
3.129300000000000007e-05 7.312269999999999470e+01
3.149859999999999688e-05 7.358629999999998006e+01
3.170559999999999676e-05 7.405289999999999395e+01
3.191389999999999949e-05 7.452230000000000132e+01
3.212349999999999830e-05 7.499460000000000548e+01
3.233460000000000040e-05 7.547010000000000218e+01
3.254699999999999857e-05 7.594840000000000657e+01
3.276090000000000003e-05 7.643000000000000682e+01
3.297609999999999756e-05 7.691450000000000387e+01
3.319279999999999838e-05 7.740219999999999345e+01
3.341080000000000205e-05 7.789270000000000493e+01
3.363030000000000224e-05 7.838639999999999475e+01
3.385129999999999894e-05 7.888349999999999795e+01
3.407369999999999870e-05 7.938349999999999795e+01
3.429760000000000176e-05 7.988679999999999382e+01
3.452290000000000111e-05 8.039300000000000068e+01
3.474969999999999698e-05 8.090260000000000673e+01
3.497800000000000290e-05 8.141550000000000864e+01
3.520779999999999857e-05 8.193159999999998888e+01
3.543909999999999752e-05 8.245080000000000098e+01
3.567199999999999999e-05 8.297360000000000468e+01
3.590629999999999874e-05 8.349930000000000518e+01
3.614220000000000101e-05 8.402859999999999729e+01
3.637970000000000000e-05 8.456140000000000612e+01
3.661870000000000229e-05 8.509730000000000416e+01
3.685930000000000131e-05 8.563670000000000471e+01
3.710149999999999706e-05 8.617950000000000443e+01
3.734520000000000287e-05 8.672570000000000334e+01
3.759059999999999886e-05 8.727559999999998297e+01
3.783749999999999814e-05 8.782850000000000534e+01
3.808610000000000115e-05 8.838530000000000086e+01
3.833640000000000111e-05 8.894580000000000553e+01
3.858819999999999758e-05 8.950929999999999609e+01
3.884179999999999800e-05 9.007689999999999486e+01
3.909690000000000170e-05 9.064770000000000039e+01
3.935380000000000258e-05 9.122230000000000416e+01
3.961240000000000041e-05 9.180070000000000618e+01
3.987260000000000175e-05 9.238249999999999318e+01
4.013460000000000026e-05 9.296800000000000352e+01
4.039830000000000249e-05 9.355739999999998702e+01
4.066370000000000168e-05 9.415049999999997965e+01
4.093079999999999782e-05 9.474699999999999989e+01
4.119979999999999812e-05 9.534780000000000655e+01
4.147040000000000193e-05 9.595210000000000150e+01
4.174290000000000314e-05 9.656020000000000891e+01
4.201720000000000151e-05 9.717249999999999943e+01
4.229319999999999683e-05 9.778839999999999577e+01
4.257110000000000310e-05 9.840820000000000789e+01
4.285079999999999976e-05 9.903199999999999648e+01
4.313230000000000037e-05 9.965980000000000416e+01
4.341569999999999837e-05 1.002909999999999968e+02
4.370090000000000031e-05 1.009270000000000209e+02
4.398799999999999965e-05 1.015669999999999931e+02
4.427700000000000315e-05 1.022099999999999937e+02
4.456789999999999726e-05 1.028580000000000041e+02
4.486070000000000232e-05 1.035100000000000051e+02
4.515549999999999821e-05 1.041670000000000016e+02
4.545209999999999805e-05 1.048269999999999982e+02
4.575080000000000249e-05 1.054909999999999997e+02
4.605129999999999733e-05 1.061599999999999966e+02
4.635389999999999677e-05 1.068329999999999842e+02
4.665840000000000037e-05 1.075100000000000051e+02
4.696500000000000181e-05 1.081919999999999931e+02
4.727360000000000085e-05 1.088769999999999953e+02
4.758409999999999729e-05 1.095669999999999931e+02
4.789679999999999854e-05 1.102620000000000005e+02
4.821139999999999719e-05 1.109609999999999985e+02
4.852820000000000067e-05 1.116640000000000015e+02
4.884700000000000175e-05 1.123719999999999999e+02
4.916800000000000088e-05 1.130849999999999937e+02
4.949099999999999761e-05 1.138010000000000019e+02
4.981609999999999896e-05 1.145229999999999961e+02
5.014339999999999835e-05 1.152480000000000047e+02
5.047290000000000256e-05 1.159789999999999992e+02
5.080449999999999783e-05 1.167139999999999986e+02
5.113829999999999792e-05 1.174539999999999793e+02
5.147420000000000261e-05 1.181979999999999933e+02
5.181239999999999880e-05 1.189469999999999885e+02
5.215279999999999981e-05 1.197009999999999934e+02
5.249549999999999909e-05 1.204599999999999795e+02
5.284040000000000319e-05 1.212239999999999895e+02
5.318749999999999856e-05 1.219919999999999760e+02
5.353699999999999919e-05 1.227650000000000148e+02
5.388869999999999788e-05 1.235430000000000064e+02
5.424280000000000182e-05 1.243260000000000218e+02
5.459909999999999704e-05 1.251140000000000185e+02
5.495789999999999774e-05 1.259069999999999823e+02
5.531890000000000326e-05 1.267049999999999841e+02
5.568240000000000071e-05 1.275079999999999956e+02
5.604820000000000320e-05 1.283160000000000025e+02
5.641639999999999741e-05 1.291289999999999907e+02
5.678709999999999710e-05 1.299480000000000359e+02
5.716020000000000204e-05 1.307709999999999866e+02
5.753569999999999870e-05 1.315999999999999659e+02
5.791370000000000084e-05 1.324339999999999975e+02
5.829420000000000169e-05 1.332729999999999677e+02
5.867720000000000124e-05 1.341179999999999950e+02
5.906269999999999950e-05 1.349679999999999893e+02
5.945079999999999668e-05 1.358240000000000123e+02
5.984139999999999935e-05 1.366850000000000023e+02
6.023450000000000071e-05 1.375509999999999877e+02
6.063030000000000123e-05 1.384230000000000018e+02
6.102860000000000045e-05 1.393000000000000114e+02
6.142959999999999881e-05 1.401829999999999927e+02
6.183320000000000287e-05 1.410720000000000027e+02
6.223939999999999909e-05 1.419660000000000082e+02
6.264829999999999444e-05 1.428650000000000091e+02
6.305990000000000250e-05 1.437709999999999866e+02
6.347419999999999614e-05 1.446819999999999879e+02
6.389120000000000248e-05 1.455989999999999895e+02
6.431100000000000141e-05 1.465219999999999914e+02
6.473349999999999948e-05 1.474499999999999886e+02
6.515880000000000370e-05 1.483849999999999909e+02
6.558690000000000049e-05 1.493260000000000218e+02
6.601780000000000343e-05 1.502719999999999914e+02
6.645160000000000595e-05 1.512249999999999943e+02
6.688809999999999407e-05 1.521829999999999927e+02
6.732760000000000231e-05 1.531469999999999914e+02
6.776990000000000314e-05 1.541179999999999950e+02
6.821519999999999700e-05 1.550949999999999989e+02
6.866340000000000399e-05 1.560780000000000030e+02
6.911449999999999701e-05 1.570670000000000073e+02
6.956859999999999661e-05 1.580620000000000402e+02
7.002559999999999579e-05 1.590639999999999645e+02
7.048569999999999499e-05 1.600720000000000027e+02
7.094880000000000078e-05 1.610860000000000127e+02
7.141489999999999958e-05 1.621069999999999993e+02
7.188409999999999841e-05 1.631349999999999909e+02
7.235639999999999726e-05 1.641680000000000064e+02
7.283179999999999613e-05 1.652090000000000032e+02
7.331029999999999502e-05 1.662560000000000002e+02
7.379189999999999393e-05 1.673089999999999975e+02
7.427669999999999986e-05 1.683700000000000045e+02
7.476469999999999926e-05 1.694370000000000118e+02
7.525590000000000567e-05 1.705099999999999909e+02
7.575039999999999898e-05 1.715910000000000082e+02
7.624800000000000588e-05 1.726779999999999973e+02
7.674900000000000667e-05 1.737729999999999961e+02
7.725320000000000093e-05 1.748740000000000236e+02
7.776080000000000264e-05 1.759819999999999993e+02
7.827170000000000481e-05 1.770980000000000132e+02
7.878589999999999389e-05 1.782199999999999989e+02
7.930350000000000398e-05 1.793489999999999895e+02
7.982460000000000141e-05 1.804859999999999900e+02
8.034899999999999931e-05 1.816299999999999955e+02
8.087689999999999810e-05 1.827810000000000059e+02
8.140829999999999779e-05 1.839389999999999930e+02
8.194310000000000493e-05 1.851049999999999898e+02
8.248150000000000642e-05 1.862779999999999632e+02
8.302339999999999525e-05 1.874579999999999984e+02
8.356890000000000553e-05 1.886459999999999866e+02
8.411790000000000315e-05 1.898420000000000130e+02
8.467060000000000211e-05 1.910449999999999875e+02
8.522680000000000197e-05 1.922549999999999955e+02
8.578679999999999661e-05 1.934739999999999895e+02
8.635039999999999914e-05 1.946999999999999886e+02
8.691770000000000301e-05 1.959329999999999927e+02
8.748880000000000166e-05 1.971750000000000114e+02
8.806360000000000164e-05 1.984240000000000350e+02
8.864210000000000297e-05 1.996819999999999879e+02
8.922450000000000606e-05 2.009470000000000027e+02
8.981070000000000394e-05 2.022199999999999989e+02
9.040080000000000359e-05 2.035019999999999811e+02
9.099469999999999802e-05 2.047910000000000252e+02
9.159260000000000123e-05 2.060889999999999986e+02
9.219429999999999921e-05 2.073950000000000102e+02
9.280000000000000597e-05 2.087090000000000032e+02
9.340969999999999438e-05 2.100310000000000059e+02
9.402340000000000513e-05 2.113619999999999948e+02
9.464120000000000453e-05 2.127009999999999934e+02
9.526299999999999915e-05 2.140490000000000066e+02
9.588880000000000255e-05 2.154050000000000011e+02
9.651880000000000160e-05 2.167700000000000387e+02
9.715290000000000286e-05 2.181430000000000291e+02
9.779119999999999978e-05 2.195260000000000105e+02
9.843370000000000591e-05 2.209159999999999968e+02
9.908039999999999415e-05 2.223160000000000025e+02
9.973139999999999859e-05 2.237249999999999943e+02
1.003869999999999996e-04 2.251430000000000291e+02
1.010459999999999944e-04 2.265680000000000121e+02
1.017100000000000003e-04 2.280039999999999907e+02
1.023780000000000013e-04 2.294479999999999791e+02
1.030509999999999998e-04 2.309029999999999632e+02
1.037279999999999935e-04 2.323650000000000091e+02
1.044089999999999960e-04 2.338360000000000127e+02
1.050949999999999958e-04 2.353180000000000405e+02
1.057860000000000067e-04 2.368099999999999739e+02
1.064809999999999992e-04 2.383110000000000070e+02
1.071800000000000004e-04 2.398189999999999884e+02
1.078850000000000013e-04 2.413400000000000603e+02
1.085929999999999952e-04 2.428669999999999902e+02
1.093070000000000023e-04 2.444070000000000107e+02
1.100250000000000045e-04 2.459550000000000125e+02
1.107480000000000042e-04 2.475130000000000052e+02
1.114760000000000013e-04 2.490819999999999368e+02
1.122079999999999936e-04 2.506589999999999634e+02
1.129449999999999969e-04 2.522470000000000141e+02
1.136869999999999976e-04 2.538439999999999941e+02
1.144339999999999957e-04 2.554530000000000030e+02
1.151860000000000047e-04 2.570710000000000264e+02
1.159429999999999977e-04 2.586999999999999886e+02
1.167039999999999994e-04 2.603369999999999891e+02
1.174710000000000007e-04 2.619859999999999900e+02
1.182429999999999994e-04 2.636460000000000719e+02
1.190199999999999955e-04 2.653170000000000073e+02
1.198020000000000026e-04 2.669970000000000141e+02
1.205889999999999935e-04 2.686879999999999882e+02
1.213809999999999954e-04 2.703890000000000100e+02
1.221790000000000105e-04 2.721030000000000086e+02
1.229810000000000072e-04 2.738249999999999886e+02
1.237889999999999900e-04 2.755590000000000259e+02
1.246030000000000130e-04 2.773059999999999832e+02
1.254209999999999906e-04 2.790609999999999786e+02
1.262450000000000085e-04 2.808279999999999745e+02
1.270750000000000124e-04 2.826080000000000041e+02
1.279099999999999866e-04 2.843990000000000009e+02
1.287500000000000124e-04 2.861990000000000123e+02
1.295959999999999972e-04 2.880120000000000005e+02
1.304470000000000065e-04 2.898349999999999795e+02
1.313040000000000019e-04 2.916709999999999354e+02
1.321670000000000104e-04 2.935190000000000055e+02
1.330349999999999892e-04 2.953770000000000095e+02
1.339090000000000083e-04 2.972470000000000141e+02
1.347890000000000134e-04 2.991309999999999718e+02
1.356750000000000046e-04 3.010260000000000105e+02
1.365659999999999932e-04 3.029320000000000164e+02
1.374629999999999949e-04 3.048489999999999895e+02
1.383660000000000098e-04 3.067789999999999964e+02
1.392759999999999994e-04 3.087239999999999895e+02
1.401910000000000135e-04 3.106789999999999736e+02
1.411119999999999866e-04 3.126460000000000150e+02
1.420389999999999999e-04 3.146259999999999764e+02
1.429719999999999993e-04 3.166179999999999950e+02
1.439110000000000118e-04 3.186220000000000709e+02
1.448569999999999990e-04 3.206410000000000196e+02
1.458080000000000107e-04 3.226689999999999827e+02
1.467659999999999972e-04 3.247119999999999891e+02
1.477310000000000125e-04 3.267699999999999818e+02
1.487009999999999981e-04 3.288380000000000223e+02
1.496780000000000126e-04 3.309200000000000159e+02
1.506620000000000019e-04 3.330160000000000196e+02
1.516509999999999885e-04 3.351229999999999905e+02
1.526479999999999927e-04 3.372459999999999809e+02
1.536510000000000100e-04 3.393820000000000050e+02
1.546600000000000134e-04 3.415289999999999964e+02
1.556759999999999915e-04 3.436909999999999741e+02
1.566989999999999984e-04 3.458679999999999950e+02
1.577290000000000072e-04 3.480590000000000259e+02
1.587650000000000020e-04 3.502620000000000005e+02
1.598079999999999987e-04 3.524789999999999850e+02
1.608579999999999971e-04 3.547110000000000127e+02
1.619149999999999973e-04 3.569559999999999604e+02
1.629789999999999993e-04 3.592169999999999845e+02
1.640489999999999874e-04 3.614889999999999759e+02
1.651269999999999930e-04 3.637780000000000200e+02
1.662120000000000004e-04 3.660799999999999841e+02
1.673040000000000096e-04 3.683969999999999914e+02
1.684029999999999935e-04 3.707289999999999850e+02
1.695099999999999949e-04 3.730759999999999650e+02
1.706230000000000095e-04 3.754360000000000355e+02
1.717439999999999874e-04 3.778120000000000118e+02
1.728730000000000099e-04 3.802050000000000409e+02
1.740079999999999915e-04 3.826089999999999804e+02
1.751520000000000063e-04 3.850319999999999823e+02
1.763020000000000071e-04 3.874669999999999845e+02
1.774609999999999870e-04 3.899200000000000159e+02
1.786269999999999959e-04 3.923879999999999768e+02
1.798000000000000065e-04 3.948700000000000045e+02
1.809810000000000075e-04 3.973670000000000186e+02
1.821699999999999990e-04 3.998820000000000050e+02
1.833670000000000081e-04 4.024119999999998640e+02
1.845720000000000075e-04 4.049590000000000032e+02
1.857849999999999975e-04 4.075219999999999914e+02
1.870049999999999892e-04 4.100989999999999895e+02
1.882339999999999870e-04 4.126940000000000168e+02
1.894710000000000025e-04 4.153059999999999832e+02
1.907149999999999926e-04 4.179320000000000164e+02
1.919679999999999889e-04 4.205760000000000218e+02
1.932299999999999914e-04 4.232379999999999995e+02
1.944989999999999957e-04 4.259150000000000205e+02
1.957770000000000061e-04 4.286089999999999804e+02
1.970630000000000070e-04 4.313199999999999932e+02
1.983579999999999870e-04 4.340489999999999782e+02
1.996610000000000116e-04 4.367939999999999827e+02
2.009729999999999882e-04 4.395579999999999927e+02
2.022930000000000095e-04 4.423369999999999891e+02
2.036220000000000098e-04 4.451349999999999909e+02
2.049599999999999892e-04 4.479510000000000218e+02
2.063070000000000019e-04 4.507849999999999682e+02
2.076620000000000050e-04 4.536340000000000146e+02
2.090270000000000029e-04 4.565049999999999955e+02
2.103999999999999913e-04 4.593920000000000528e+02
2.117820000000000130e-04 4.622960000000000491e+02
2.131740000000000024e-04 4.652210000000000605e+02
2.145740000000000093e-04 4.681610000000000014e+02
2.159840000000000110e-04 4.711229999999999336e+02
2.174029999999999919e-04 4.741019999999999754e+02
2.188310000000000060e-04 4.770990000000000464e+02
2.202689999999999878e-04 4.801149999999998954e+02
2.217160000000000029e-04 4.831510000000000105e+02
2.231730000000000129e-04 4.862069999999999936e+02
2.246390000000000019e-04 4.892799999999999727e+02
2.261150000000000128e-04 4.923740000000000805e+02
2.276009999999999915e-04 4.954870000000000232e+02
2.290960000000000034e-04 4.986179999999999950e+02
2.306010000000000102e-04 5.017699999999999250e+02
2.321160000000000118e-04 5.049429999999999836e+02
2.336410000000000082e-04 5.081329999999999814e+02
2.351759999999999994e-04 5.113450000000000273e+02
2.367210000000000126e-04 5.145769999999999982e+02
2.382759999999999934e-04 5.178290000000000646e+02
2.398420000000000120e-04 5.211029999999999518e+02
2.414179999999999983e-04 5.243959999999999582e+02
2.430040000000000065e-04 5.277100000000000364e+02
2.445999999999999824e-04 5.310439999999999827e+02
2.462070000000000231e-04 5.343990000000000009e+02
2.478250000000000201e-04 5.377770000000000437e+02
2.494530000000000120e-04 5.411739999999999782e+02
2.510920000000000144e-04 5.445940000000000509e+02
2.527419999999999732e-04 5.480349999999999682e+02
2.544019999999999810e-04 5.514959999999999809e+02
2.560740000000000152e-04 5.549809999999999945e+02
2.577559999999999899e-04 5.584850000000000136e+02
2.594499999999999910e-04 5.620140000000000100e+02
2.611539999999999868e-04 5.655620000000000118e+02
2.628700000000000090e-04 5.691349999999999909e+02
2.645969999999999876e-04 5.727290000000000418e+02
2.663349999999999767e-04 5.763450000000000273e+02
2.680849999999999921e-04 5.799840000000000373e+02
2.698460000000000181e-04 5.836460000000000719e+02
2.716190000000000162e-04 5.873310000000000173e+02
2.734039999999999864e-04 5.910410000000000537e+02
2.752000000000000214e-04 5.947720000000000482e+02
2.770079999999999743e-04 5.985270000000000437e+02
2.788280000000000077e-04 6.023049999999999500e+02
2.806600000000000132e-04 6.061079999999999472e+02
2.825039999999999908e-04 6.099349999999999454e+02
2.843599999999999947e-04 6.137839999999999918e+02
2.862280000000000249e-04 6.176570000000000391e+02
2.881089999999999888e-04 6.215570000000000164e+02
2.900019999999999790e-04 6.254800000000000182e+02
2.919069999999999955e-04 6.294270000000000209e+02
2.938249999999999998e-04 6.333990000000000009e+02
2.957549999999999762e-04 6.373949999999999818e+02
2.976979999999999947e-04 6.414160000000000537e+02
2.996540000000000011e-04 6.454629999999999654e+02
3.016229999999999953e-04 6.495359999999999445e+02
3.036049999999999773e-04 6.536349999999999909e+02
3.055989999999999857e-04 6.577569999999999482e+02
3.076069999999999976e-04 6.619059999999999491e+02
3.096279999999999974e-04 6.660810000000000173e+02
3.116619999999999851e-04 6.702809999999999491e+02
3.137099999999999763e-04 6.745099999999999909e+02
3.157710000000000096e-04 6.787640000000000100e+02
3.178459999999999923e-04 6.830439999999999827e+02
3.199340000000000170e-04 6.873500000000000227e+02
3.220359999999999911e-04 6.916839999999999691e+02
3.241520000000000230e-04 6.960460000000000491e+02
3.262809999999999886e-04 7.004329999999999927e+02
3.284249999999999735e-04 7.048490000000000464e+02
3.305830000000000162e-04 7.092920000000000300e+02
3.327550000000000082e-04 7.137630000000000337e+02
3.349410000000000039e-04 7.182599999999999909e+02
3.371410000000000032e-04 7.227859999999999445e+02
3.393560000000000218e-04 7.273400000000000318e+02
3.415860000000000055e-04 7.319239999999999782e+02
3.438299999999999928e-04 7.365350000000000819e+02
3.460889999999999995e-04 7.411749999999999545e+02
3.483630000000000255e-04 7.458440000000000509e+02
3.506520000000000166e-04 7.505420000000000300e+02
3.529550000000000114e-04 7.552690000000000055e+02
3.552739999999999869e-04 7.600250000000000909e+02
3.576089999999999976e-04 7.648120000000000118e+02
3.599580000000000119e-04 7.696270000000000664e+02
3.623230000000000070e-04 7.744740000000001601e+02
3.647030000000000215e-04 7.793479999999998427e+02
3.670999999999999784e-04 7.842559999999999718e+02
3.695109999999999931e-04 7.891910000000000309e+02
3.719390000000000044e-04 7.941600000000001955e+02
3.743829999999999966e-04 7.991580000000000155e+02
3.768420000000000081e-04 8.041860000000000355e+02
3.793180000000000163e-04 8.092450000000001182e+02
3.818100000000000053e-04 8.143369999999998754e+02
3.843189999999999909e-04 8.194610000000000127e+02
3.868440000000000116e-04 8.246159999999999854e+02
3.893850000000000132e-04 8.298010000000000446e+02
3.919439999999999730e-04 8.350209999999999582e+02
3.945190000000000220e-04 8.402720000000000482e+02
3.971110000000000135e-04 8.455570000000000164e+02
3.997200000000000015e-04 8.508730000000000473e+02
4.023459999999999862e-04 8.562219999999999800e+02
4.049890000000000217e-04 8.616039999999999281e+02
4.076500000000000154e-04 8.670209999999998445e+02
4.103280000000000057e-04 8.724700000000000273e+02
4.130240000000000083e-04 8.779530000000000882e+02
4.157380000000000233e-04 8.834720000000000937e+02
4.184689999999999807e-04 8.890220000000000482e+02
4.212180000000000047e-04 8.946069999999998572e+02
4.239860000000000026e-04 9.002290000000000418e+02
4.267709999999999971e-04 9.058840000000000146e+02
4.295750000000000198e-04 9.115729999999999791e+02
4.323980000000000163e-04 9.172999999999998408e+02
4.352380000000000094e-04 9.230580000000001064e+02
4.380979999999999922e-04 9.288549999999999045e+02
4.409759999999999873e-04 9.346860000000000355e+02
4.438730000000000106e-04 9.405529999999997699e+02
4.467900000000000235e-04 9.464579999999999700e+02
4.497249999999999946e-04 9.523980000000000246e+02
4.526800000000000095e-04 9.583740000000000236e+02
4.556539999999999983e-04 9.643880000000000337e+02
4.586479999999999767e-04 9.704379999999999882e+02
